"1splitHere46","10578007splitHere46","java -help<newline46mondego>"
"4086splitHere46","10680128splitHere46","import javax.swing.*;<newline46mondego>import java.awt.event.*;<newline46mondego><newline46mondego>public class ComboBoxTest {<newline46mondego><newline46mondego>    JComboBox combo;<newline46mondego>    JTextField txt;<newline46mondego><newline46mondego>    public static void main(String[] args) {<newline46mondego>        new ComboBoxTest();<newline46mondego>    }<newline46mondego><newline46mondego>    public ComboBoxTest() {<newline46mondego>        String items[] = {<doubleQuotes46>Item1<doubleQuotes46>, <doubleQuotes46>item1<doubleQuotes46>};<newline46mondego>        JFrame frame = new JFrame(<doubleQuotes46>JComboBox Case-sensitivity Test<doubleQuotes46>);<newline46mondego>        JPanel panel = new JPanel();<newline46mondego>        combo = new JComboBox(items);<newline46mondego>        combo.setEditable(true);<newline46mondego><newline46mondego>        txt = new JTextField(10);<newline46mondego>        panel.add(combo);<newline46mondego>        panel.add(txt);<newline46mondego>        frame.add(panel);<newline46mondego>        combo.addItemListener(new ItemListener() {<newline46mondego><newline46mondego>            @Override<newline46mondego>            public void itemStateChanged(ItemEvent ie) {<newline46mondego>                String str = (String) combo.getSelectedItem();<newline46mondego>                txt.setText(str);<newline46mondego>            }<newline46mondego>        });<newline46mondego>        frame.setDefaultCloseOperation(JFrame.EXIT_ON_CLOSE);<newline46mondego>        frame.setSize(400, 100);<newline46mondego>        frame.setVisible(true);<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"4087splitHere46","10680311splitHere46","add"
"4088splitHere46","10680311splitHere46","double"
"4089splitHere46","10680311splitHere46","int"
"4090splitHere46","10680311splitHere46","add"
"4091splitHere46","10680311splitHere46","list.add(6, new Double(4));<newline46mondego>"
"4092splitHere46","10680445splitHere46","List"
"4093splitHere46","10680445splitHere46","setDefaultCloseOperation(JFrame.DISPOSE_ON_CLOSE);"
"4094splitHere46","10680524splitHere46","FileOutputStream fos = openFileOutput(FILENAME, Context.MODE_PRIVATE);<newline46mondego>"
"4095splitHere46","10680524splitHere46","MODE_PRIVATE"
"4096splitHere46","10680706splitHere46","Test [] test_data = <newline46mondego>{<newline46mondego>    new Test(R.drawable.ic_launcher, <doubleQuotes46>Test 1<doubleQuotes46>, 10),<newline46mondego>    new Test(R.drawable.ic_launcher, <doubleQuotes46>Test 2<doubleQuotes46>, 100)<newline46mondego>};<newline46mondego>"
"4097splitHere46","10680706splitHere46","Test [] test_array = new Test[size];<newline46mondego>for (int i=0; i<size; i++) {<newline46mondego>    //DO STUFF<newline46mondego>}<newline46mondego>"
"4098splitHere46","10680706splitHere46","ListArray<Test> list = new ListArray<Test>();<newline46mondego>// INSERT VALUES<newline46mondego><newline46mondego>public Test[] listToArray(ArrayList<Test> list) {<newline46mondego>     Test [] result = new Test [list.size());<newline46mondego>     for (int i = 0; i<list.size(); i++) {<newline46mondego>        result[i] = list.get(i);<newline46mondego>     }<newline46mondego>     return result;<newline46mondego>}<newline46mondego>"
"4099splitHere46","10680818splitHere46","stmt = conn.createStatement()<newline46mondego>stmt.execute(FUN_BODY)<newline46mondego>"
"4100splitHere46","10680818splitHere46","FUN_BODY = <doubleQuotes46><doubleQuotes46><doubleQuotes46>CREATE FUNCTION abs_eq (arg1 INTEGER, arg2 INTEGER) RETURNING BOOLEAN;<newline46mondego>    IF (arg1 == arg2) THEN<newline46mondego>        RETURN 't';<newline46mondego>    END IF;<newline46mondego>    IF (arg1 == -arg2) THEN<newline46mondego>        RETURN 't';<newline46mondego>    END IF;<newline46mondego>    IF (-arg1 == arg2) THEN<newline46mondego>        RETURN 't';<newline46mondego>    END IF;<newline46mondego>    RETURN 'f';<newline46mondego>END FUNCTION;<newline46mondego><doubleQuotes46><doubleQuotes46><doubleQuotes46><newline46mondego>"
"4101splitHere46","10680818splitHere46","def test_abs_eq(proc, arg1, arg2, expected):<newline46mondego>    proc.setInt(1, arg1);<newline46mondego>    proc.setInt(2, arg2);<newline46mondego>    rs = proc.executeQuery();<newline46mondego>    while (rs.next()):<newline46mondego>        r = rs.getBoolean(1)<newline46mondego>        ok = 'ok'<newline46mondego>        if r != expected:<newline46mondego>            ok = ' ERROR!!!'<newline46mondego>        print('%d, %d: %s %s' % (arg1, arg2, r, ok))<newline46mondego><newline46mondego><newline46mondego>def test_multi(db_url, usr, passwd):<newline46mondego>    try:<newline46mondego>        db = DriverManager.getConnection(db_url, usr, passwd)<newline46mondego>        conn = db.createStatement()<newline46mondego>        conn.execute(FUN_BODY)<newline46mondego>        proc = db.prepareCall(<doubleQuotes46>{ call abs_eq(?,?) }<doubleQuotes46>);<newline46mondego>        test_abs_eq(proc, 0, 0, True)<newline46mondego>        test_abs_eq(proc, 3, 4, False)<newline46mondego>        test_abs_eq(proc, 3, 3, True)<newline46mondego>        test_abs_eq(proc, 20, 0, False)<newline46mondego>        test_abs_eq(proc, -20, -20, True)<newline46mondego>        test_abs_eq(proc, 20, -20, True)<newline46mondego>        test_abs_eq(proc, -20, 20, True)<newline46mondego>        test_abs_eq(proc, 20, 20, True)<newline46mondego>        db.close()<newline46mondego>    except:<newline46mondego>        print(<doubleQuotes46>there were errors!<doubleQuotes46>)<newline46mondego>        s = traceback.format_exc()<newline46mondego>        sys.stderr.write(<doubleQuotes46>%s\n<doubleQuotes46> % (s))<newline46mondego>"
"4102splitHere46","10681050splitHere46","applicationContext.xml"
"4103splitHere46","10681050splitHere46","<context-param><newline46mondego>    <param-name>contextConfigLocation</param-name><newline46mondego>    <param-value>/WEB-INF/spring/root-context.xml,<newline46mondego>                 /WEB-INF/spring/applicationContext.xml<newline46mondego>     </param-value><newline46mondego></context-param><newline46mondego>"
"4104splitHere46","10681050splitHere46","<import:resource>"
"4105splitHere46","10681335splitHere46","R.layout.some_textview"
"4106splitHere46","10681335splitHere46","<TextView<newline46mondego>    android:layout_width=<doubleQuotes46>wrap_content<doubleQuotes46><newline46mondego>    android:layout_height=<doubleQuotes46>wrap_content<doubleQuotes46><newline46mondego>    ...<newline46mondego>    /><newline46mondego>"
"4107splitHere46","10681335splitHere46","<com.your.package.MyTextView<newline46mondego>    android:layout_width=<doubleQuotes46>wrap_content<doubleQuotes46><newline46mondego>    android:layout_height=<doubleQuotes46>wrap_content<doubleQuotes46><newline46mondego>    ...<newline46mondego>    /><newline46mondego>"
"4108splitHere46","10681354splitHere46","ffffffde"
"4109splitHere46","10681354splitHere46","ffffffde = 4,294,967,262 <newline46mondego>"
"4110splitHere46","10681354splitHere46","Integer.toHexString(int_val)"
"4111splitHere46","10681354splitHere46","int"
"4112splitHere46","10681354splitHere46","int value = new BigInteger(<doubleQuotes46>ffffffde<doubleQuotes46>, 16).intValue();<newline46mondego>"
"4113splitHere46","10681431splitHere46","String doc = Jsoup.connect(<doubleQuotes46>http://www.example.com<doubleQuotes46>).get().html();<newline46mondego>"
"4114splitHere46","10681431splitHere46","doc = doc.replaceAll(<doubleQuotes46><b><doubleQuotes46>,<doubleQuotes46><p><doubleQuotes46>);<newline46mondego>doc = doc.replaceAll(<doubleQuotes46></b><doubleQuotes46>,<doubleQuotes46></p><p><doubleQuotes46>);<newline46mondego>"
"4115splitHere46","10681431splitHere46","Document newDoc = Jsoup.parse(doc);<newline46mondego>String movieTimes = newDoc.select(<doubleQuotes46>p:contains(Cinema 2) + p<doubleQuotes46>).text();<newline46mondego>System.out.println(movieTimes); //Should print only text within <p> after Cinema 2<newline46mondego>"
"4116splitHere46","10681437splitHere46","LinkedHashMap"
"4117splitHere46","10681437splitHere46","init()"
"4118splitHere46","10681437splitHere46","LinkedHashMap"
"4119splitHere46","10681437splitHere46","HashMap"
"4120splitHere46","10681564splitHere46","text.setTopIndex(text.getLineCount() - 1);<newline46mondego>"
"4121splitHere46","10681609splitHere46","action=<doubleQuotes46>/test.do<doubleQuotes46><newline46mondego>"
"4122splitHere46","10681703splitHere46",".jar"
"4123splitHere46","10681703splitHere46","jdbc:odbc:Driver={Microsoft Access Driver (*.mdb)};...<newline46mondego>"
"4124splitHere46","10681703splitHere46","jdbc:odbc:Driver={Microsoft Access Driver (*.mdb, *.accdb)};...<newline46mondego>"
"4125splitHere46","10681703splitHere46",".jar"
"4126splitHere46","10681703splitHere46",".jar"
"4127splitHere46","10681728splitHere46","stream = new JSONObject(new JSONTokener(input)):<newline46mondego>"
"4128splitHere46","10681930splitHere46","java.awt.Robot"
"4129splitHere46","10682002splitHere46","if(!<doubleQuotes46>script<doubleQuotes46>.equals(node.getNodeName()))<newline46mondego>                    System.out.println(node.getNodeValue());<newline46mondego>"
"4130splitHere46","10682274splitHere46","around a billion times"
"4131splitHere46","10682274splitHere46","null"
"4132splitHere46","10682299splitHere46","http://www.springframework.org/schema/beans/spring-beans-3.0.xsd<newline46mondego>"
"4133splitHere46","10682299splitHere46","classpath:/org/springframework/beans/factory/xml/spring-beans-3.0.xsd<newline46mondego>"
"4134splitHere46","10682415splitHere46","printWhere"
"4135splitHere46","10682415splitHere46","where"
"4136splitHere46","10682415splitHere46","where"
"4137splitHere46","10682449splitHere46","BigDecimal src = new BigDecimal(<doubleQuotes46>60.4<doubleQuotes46>);<newline46mondego>BigDecimal a = src.remainder(BigDecimal.ONE);<newline46mondego>"
"4138splitHere46","10682451splitHere46","String str = new String(<doubleQuotes46>تعطي يونيكود رقما �?ريدا لكل حر�?<doubleQuotes46>.getBytes(), <doubleQuotes46>UTF-8<doubleQuotes46>);"
"4139splitHere46","10682917splitHere46","Cannot find the class file for java.lang.Object<newline46mondego>"
"4140splitHere46","10682917splitHere46","java.lang.Object"
"4141splitHere46","10682917splitHere46","JRE System Library [J2SE-1.5]"
"4142splitHere46","10683070splitHere46","JsonElement jsonElem = methods[i].getAnnotation(JsonElement.class);<newline46mondego>int itsTypeIs = jsonElem.type();<newline46mondego>"
"4143splitHere46","10683070splitHere46","jsonElem"
"4144splitHere46","10683070splitHere46","null"
"4145splitHere46","10683070splitHere46","isAnnotationPresent(JsonElement.class)<newline46mondego>"
"4146splitHere46","10683070splitHere46","if (jsonElem != null) {<newline46mondego>}<newline46mondego>"
"4147splitHere46","10683070splitHere46","public @interface JsonElement {<newline46mondego>    int type() default -1;<newline46mondego>}<newline46mondego>"
"4148splitHere46","10683070splitHere46","type"
"4149splitHere46","10683070splitHere46","@JsonElement"
"4150splitHere46","10683070splitHere46","-1"
"4151splitHere46","10683070splitHere46","enum"
"4152splitHere46","10683070splitHere46","public enum JsonType {<newline46mondego>    GETTER, SETTER, OTHER;<newline46mondego>}<newline46mondego><newline46mondego>public @interface JsonElement {<newline46mondego>    JsonType type() default JsonType.OTHER;<newline46mondego>}<newline46mondego>"
"4153splitHere46","10683088splitHere46","column_name operator value"
"4154splitHere46","10683088splitHere46",":age"
"4155splitHere46","10683088splitHere46","y.min >= :age and y.max <=:age"
"4156splitHere46","10683233splitHere46","OutputStream out = response.getOutputStream();<newline46mondego>FileInputStream in = new FileInputStream(fileToDownload);<newline46mondego>byte[] buffer = new byte[4096];<newline46mondego>int length;<newline46mondego>while ((length = in.read(buffer)) > 0){<newline46mondego>    out.write(buffer, 0, length);<newline46mondego>}<newline46mondego>in.close();<newline46mondego>out.flush();<newline46mondego>"
"4157splitHere46","10683305splitHere46","public int getRowCount()<newline46mondego>public int getColumnCount()<newline46mondego>public String getColumnName(int columnIndex)<newline46mondego>public Class<?> getColumnClass(int columnIndex)<newline46mondego>public Object getValueAt(int rowIndex, int columnIndex)<newline46mondego>"
"4158splitHere46","10683305splitHere46","TableColumn column = table.getColumnModel().getColumn(i);<newline46mondego>column.setPreferredWidth(width);<newline46mondego>"
