"1splitHere46","11286360splitHere46","if(arg0.getId() == R.id.buttonId)<newline46mondego>{<newline46mondego>//Code for this button<newline46mondego>}<newline46mondego>else if(arg0.getId() == R.id.buttonId2)<newline46mondego>{<newline46mondego>//Code for second button<newline46mondego>}<newline46mondego>"
"5531splitHere46","11430406splitHere46","if(userName.length()==0 || userType.length()==0 ){<newline46mondego>        session.setAttribute(<doubleQuotes46>message<doubleQuotes46>, <doubleQuotes46>Please Login<doubleQuotes46>);<newline46mondego>         response.sendRedirect(response.encodeRedirectURL(path+<doubleQuotes46>/<doubleQuotes46>+destination));<newline46mondego>    }<newline46mondego>"
"5532splitHere46","11430427splitHere46","boolean isHTML = <doubleQuotes46>text/html<doubleQuotes46>.equalsIgnoreCase(con.getContentType());<newline46mondego>"
"5533splitHere46","11430439splitHere46","Calender"
"5534splitHere46","11430439splitHere46","calendar.getTimeInMillis();"
"5535splitHere46","11430439splitHere46","//Lets suppose you have a DatePicker instance called datePicker<newline46mondego>Calendar cal = Calendar.getInstance();<newline46mondego>cal.set(Calendar.DAY_OF_MONTH, datePicker.getDayOfMonth());<newline46mondego>cal.set(Calendar.MONTH, datePicker.getMonth());<newline46mondego>cal.set(Calendar.YEAR, datePicker.getYear());<newline46mondego>"
"5536splitHere46","11430567splitHere46","(inputArr.length  ) / numberOfElementToDelete<newline46mondego>"
"5537splitHere46","11430567splitHere46","int newLength = originalLength - toDelete;<newline46mondego>    int toChoose = newLength - 2;<newline46mondego>    double fraction = toChoose / (originalLength -2)<newline46mondego>    double counter = 0;<newline46mondego>    int threshold = 1;<newline46mondego>    int newArrayIndex = 1;<newline46mondego>    for(int i = 1; i < originalLength-1; i++){<newline46mondego>        **counter += fraction;**            <newline46mondego>        if(integerValueOf(counter) == threshold){<newline46mondego>            newArray[newArrayIndex] = originalArray[i];<newline46mondego>            threshold++;<newline46mondego>            **newArrayIndex++;**<newline46mondego>        }<newline46mondego><newline46mondego>     }<newline46mondego>     newArray[0] = originalArray[0];<newline46mondego>     newArray[newArray.length-1] = originalArray[originalArray.length-1];<newline46mondego>"
"5538splitHere46","11430567splitHere46","public class Test {<newline46mondego><newline46mondego>    public static void main(String[] args){<newline46mondego>        int[] testArray = {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16};<newline46mondego>        int[] newArray = remove(testArray, 6);<newline46mondego>        for(int i = 0; i < newArray.length; i++){<newline46mondego>            System.out.print(newArray[i]+<doubleQuotes46> <doubleQuotes46>);<newline46mondego>        }<newline46mondego>    }<newline46mondego><newline46mondego>    public static int[] remove(int[] originalArray, int toDelete){  <newline46mondego>        if(toDelete == originalArray.length){<newline46mondego>            //avoid the removal of all the elements, save at least first and last<newline46mondego>            toDelete = originalArray.length-2;<newline46mondego>        }<newline46mondego>        int originalLength = originalArray.length;<newline46mondego>        int newLength = originalLength - toDelete;<newline46mondego>        int toChoose = newLength - 2;<newline46mondego>        int[] newArray = new int[newLength];<newline46mondego>        double fraction = ((double)toChoose) / ((double)originalLength -2);<newline46mondego>        double counter = 0;<newline46mondego>        int threshold = 1;<newline46mondego>        int newArrayIndex = 1;<newline46mondego>        for(int i = 1; i < originalLength-1; i++){<newline46mondego>            counter += fraction;            <newline46mondego>            if(((int)counter) == threshold ||<newline46mondego>                //condition added to cope with x.99999999999999999... cases <newline46mondego>               (i == originalLength-2 && newArrayIndex == newLength-2)){<newline46mondego>                newArray[newArrayIndex] = originalArray[i];<newline46mondego>                threshold++;<newline46mondego>                newArrayIndex++;<newline46mondego>            }           <newline46mondego>         }<newline46mondego>         newArray[0] = originalArray[0];<newline46mondego>         newArray[newArray.length-1] = originalArray[originalArray.length-1];<newline46mondego>         return newArray;<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"5539splitHere46","11430703splitHere46","ListView with CheckBox Scrolling Issue"
"5540splitHere46","11430777splitHere46","type=<doubleQuotes46>json<doubleQuotes46>"
"5541splitHere46","11430777splitHere46","<struts><newline46mondego>    <package name=<doubleQuotes46>your_package<doubleQuotes46> extends=<doubleQuotes46>struts-default, json default<doubleQuotes46> namespace=<doubleQuotes46>/<doubleQuotes46>><newline46mondego>    // your action here<newline46mondego>    </pacakge><newline46mondego>    ...<newline46mondego></struts><newline46mondego>"
"5542splitHere46","11430777splitHere46","public class myAction extends ActionSupport {<newline46mondego>    private List<User> userlist; // getter and setter<newline46mondego>    public String execute() {<newline46mondego>       // your moves<newline46mondego>       return SUCCESS;<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"5543splitHere46","11430777splitHere46","<s:iterator list=<doubleQuotes46>userList<doubleQuotes46>><newline46mondego>  <s:property value=<doubleQuotes46>username<doubleQuotes46>/><newline46mondego>  <s:property value=<doubleQuotes46>password<doubleQuotes46>/><newline46mondego>  <s:property value=<doubleQuotes46>createdDate<doubleQuotes46>/><newline46mondego><s:iterator><newline46mondego>"
"5544splitHere46","11430777splitHere46","{<newline46mondego>   <doubleQuotes46>userList<doubleQuotes46> : [<newline46mondego>      {<doubleQuotes46>username<doubleQuotes46> : <doubleQuotes46>username<doubleQuotes46>, <doubleQuotes46>password<doubleQuotes46> : <doubleQuotes46>afgasdfa<doubleQuotes46>, <doubleQuotes46>createdDate<doubleQuotes46> : <doubleQuotes46>date-in-format<doubleQuotes46>},<newline46mondego>      {<doubleQuotes46>username<doubleQuotes46> : <doubleQuotes46>username<doubleQuotes46>, <doubleQuotes46>password<doubleQuotes46> : <doubleQuotes46>afgasdfa<doubleQuotes46>, <doubleQuotes46>createdDate<doubleQuotes46> : <doubleQuotes46>date-in-format<doubleQuotes46>},<newline46mondego>      {<doubleQuotes46>username<doubleQuotes46> : <doubleQuotes46>username<doubleQuotes46>, <doubleQuotes46>password<doubleQuotes46> : <doubleQuotes46>afgasdfa<doubleQuotes46>, <doubleQuotes46>createdDate<doubleQuotes46> : <doubleQuotes46>date-in-format<doubleQuotes46>},<newline46mondego>      {<doubleQuotes46>username<doubleQuotes46> : <doubleQuotes46>username<doubleQuotes46>, <doubleQuotes46>password<doubleQuotes46> : <doubleQuotes46>afgasdfa<doubleQuotes46>, <doubleQuotes46>createdDate<doubleQuotes46> : <doubleQuotes46>date-in-format<doubleQuotes46>}<newline46mondego>   ]<newline46mondego>}<newline46mondego>"
"5545splitHere46","11430777splitHere46","List<User> userList"
"5546splitHere46","11430777splitHere46","String"
"5547splitHere46","11430777splitHere46","String stringObject; // which get your string from http<newline46mondego>List<User> userList;<newline46mondego><newline46mondego>userList = (List<User>)JSON.deserialize(stringObject,List<User>.class);<newline46mondego>"
"5548splitHere46","11430783splitHere46","RunnableFuture"
"5549splitHere46","11430783splitHere46","newTaskFor()"
"5550splitHere46","11430783splitHere46","RunnableFuture"
"5551splitHere46","11430783splitHere46","execute()"
"5552splitHere46","11430783splitHere46","submit()"
"5553splitHere46","11430826splitHere46","Iterable<String> splitStrings = <newline46mondego>  Splitter.on('&').omitEmptyStrings().split(string);<newline46mondego>"
"5554splitHere46","11430917splitHere46","Map<String,String> map = new Map<String,String>;<newline46mondego><newline46mondego>List<WebElement> list = driver.findElements(By.xpath(<doubleQuotes46>//*[@class='datatable']/tbody/tr<doubleQuotes46>)); <newline46mondego><newline46mondego>for(int i=1;i<=list.size();i++){<newline46mondego><newline46mondego>  String key = driver.findElement(By.xpath(<doubleQuotes46>//*[@class='datatable']/tbody/tr[<doubleQuotes46>+i+<doubleQuotes46>]/td[1]<doubleQuotes46>)).getText();<newline46mondego>  String value = driver.findElement(By.xpath(<doubleQuotes46>//*[@class='datatable']/tbody/tr[<doubleQuotes46>+i+<doubleQuotes46>]/td[2]<doubleQuotes46>)).getText(); <newline46mondego><newline46mondego>   map.put(key,value);<newline46mondego> }<newline46mondego>"
"5555splitHere46","11431012splitHere46","setContentView()"
"5556splitHere46","11431012splitHere46","new.xml"
"5557splitHere46","11431012splitHere46","setContentView(R.layout.new);"
"5558splitHere46","11431298splitHere46","route"
"5559splitHere46","11431298splitHere46","@XmlElement(name=<doubleQuotes46>language<doubleQuotes46>)"
"5560splitHere46","11431298splitHere46","info"
"5561splitHere46","11431333splitHere46","class A {<newline46mondego>    public String getName() {<newline46mondego>        return <doubleQuotes46>A<doubleQuotes46>;<newline46mondego>    }<newline46mondego>}<newline46mondego><newline46mondego>class B extends A {<newline46mondego>    public String getName() {<newline46mondego>        return <doubleQuotes46>B<doubleQuotes46>;<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"5562splitHere46","11431333splitHere46","public static void main(String[] args) {<newline46mondego>    A myA = new B();<newline46mondego>    System.out.println(myA.getName());<newline46mondego>}<newline46mondego>"
"5563splitHere46","11431333splitHere46","B<newline46mondego>"
"5564splitHere46","11431333splitHere46","virtual method invocation"
"5565splitHere46","11431333splitHere46","getName()"
"5566splitHere46","11431333splitHere46","A"
"5567splitHere46","11431333splitHere46","myA"
"5568splitHere46","11431333splitHere46","Object"
"5569splitHere46","11431333splitHere46","public void printObjects(Object... objects) {<newline46mondego>  for (Object o: objects) {<newline46mondego>    System.out.println(o.toString());<newline46mondego>  }<newline46mondego>}<newline46mondego>"
"5570splitHere46","11431333splitHere46","virtual method invocation"
"5571splitHere46","11431333splitHere46","toString()"
"5572splitHere46","11431333splitHere46","toString()"
"5573splitHere46","11431541splitHere46","<style name=<doubleQuotes46>MyTheme.ActionBar<doubleQuotes46> parent=<doubleQuotes46>Widget.Sherlock.Light.ActionBar.Solid.Inverse<doubleQuotes46>><newline46mondego>      <item name=<doubleQuotes46>android:background<doubleQuotes46>>@color/infostop_blue</item><newline46mondego>      <item name=<doubleQuotes46>android:titleTextStyle<doubleQuotes46>>@style/MyTheme.ActionBar.TitleTextStyle</item><newline46mondego>      <item name=<doubleQuotes46>android:displayOptions<doubleQuotes46>>showHome|useLogo</item><newline46mondego>      <item name=<doubleQuotes46>displayOptions<doubleQuotes46>>showHome|useLogo</item><newline46mondego>      <item name=<doubleQuotes46>android:icon<doubleQuotes46>>@drawable/ab_logo</item><newline46mondego>      <item name=<doubleQuotes46>icon<doubleQuotes46>>@drawable/ab_logo</item><newline46mondego>      <item name=<doubleQuotes46>background<doubleQuotes46>>@color/blue</item><newline46mondego>      <item name=<doubleQuotes46>titleTextStyle<doubleQuotes46>> @style/MyTheme.ActionBar.TitleTextStyle</item><newline46mondego>    </style><newline46mondego>"
"5574splitHere46","11431686splitHere46","LinkedList"
"5575splitHere46","11431686splitHere46","class ListItr implements ListIterator<E>"
"5576splitHere46","11431686splitHere46","ArrayList"
"5577splitHere46","11431686splitHere46","class ListItr extends Itr implements ListIterator<E>"
"5578splitHere46","11431686splitHere46","HashSet"
"5579splitHere46","11431686splitHere46","HashMap.keySet()"
"5580splitHere46","11431686splitHere46","Iterator"
"5581splitHere46","11431721splitHere46","bufferedReader = new BufferedReader(<newline46mondego>                     new InputStreamReader(<newline46mondego>                         response.getEntity().getContent()));<newline46mondego><newline46mondego>StringBuffer stringBuffer = new StringBuffer(<doubleQuotes46><doubleQuotes46>);<newline46mondego>String line = <doubleQuotes46><doubleQuotes46>;<newline46mondego>String LineSeparator = System.getProperty(<doubleQuotes46>line.separator<doubleQuotes46>);<newline46mondego><newline46mondego>while ((line = bufferedReader.readLine()) != null) {<newline46mondego>    stringBuffer.append(line + LineSeparator); <newline46mondego>}<newline46mondego><newline46mondego>bufferedReader.close();<newline46mondego>"
"5582splitHere46","11431911splitHere46","File"
"5583splitHere46","11431911splitHere46","File"
"5584splitHere46","11431911splitHere46","File destPath = new File(dest, tarEntry.getName());"
"5585splitHere46","11431911splitHere46","File dest"
"5586splitHere46","11431911splitHere46","File"
"5587splitHere46","11432054splitHere46","i += ++i + i++ + ++i;"
"5588splitHere46","11432054splitHere46","i = i + ++i + i++ + ++i;"
"5589splitHere46","11432054splitHere46","i = 1 + 2 + 2 + 4;"
"5590splitHere46","11432054splitHere46","i = 9"
"5591splitHere46","11432103splitHere46","org.apache.tools.ant.Task"
"5592splitHere46","11432103splitHere46","Project"
"5593splitHere46","11432139splitHere46","final SVNRepository svnRepository = SVNRepositoryFactory.create(url);<newline46mondego>    try {<newline46mondego>        svnRepository.status(revision, <doubleQuotes46><doubleQuotes46>, SVNDepth.INFINITY, new ISVNReporterBaton() {<newline46mondego>            @Override<newline46mondego>            public void report(ISVNReporter reporter) throws SVNException {<newline46mondego>                reporter.setPath(<doubleQuotes46><doubleQuotes46>, null, revision, SVNDepth.INFINITY, true);<newline46mondego>                reporter.finishReport();<newline46mondego>            }<newline46mondego>        }, new ISVNEditor() {<newline46mondego>            @Override<newline46mondego>            public void targetRevision(long revision) throws SVNException {<newline46mondego><newline46mondego>            }<newline46mondego><newline46mondego>            @Override<newline46mondego>            public void openRoot(long revision) throws SVNException {<newline46mondego>                System.out.println(<doubleQuotes46><root><doubleQuotes46>);<newline46mondego>            }<newline46mondego><newline46mondego>            @Override<newline46mondego>            public void deleteEntry(String path, long revision) throws SVNException {<newline46mondego>            }<newline46mondego><newline46mondego>            @Override<newline46mondego>            public void absentDir(String path) throws SVNException {<newline46mondego>            }<newline46mondego><newline46mondego>            @Override<newline46mondego>            public void absentFile(String path) throws SVNException {<newline46mondego>            }<newline46mondego><newline46mondego>            @Override<newline46mondego>            public void addDir(String path, String copyFromPath, long copyFromRevision) throws SVNException {<newline46mondego>                System.out.println(<doubleQuotes46>directory: <doubleQuotes46> + path);<newline46mondego>            }<newline46mondego><newline46mondego>            @Override<newline46mondego>            public void openDir(String path, long revision) throws SVNException {<newline46mondego>            }<newline46mondego><newline46mondego>            @Override<newline46mondego>            public void changeDirProperty(String name, SVNPropertyValue value) throws SVNException {<newline46mondego>            }<newline46mondego><newline46mondego>            @Override<newline46mondego>            public void closeDir() throws SVNException {<newline46mondego>            }<newline46mondego><newline46mondego>            @Override<newline46mondego>            public void addFile(String path, String copyFromPath, long copyFromRevision) throws SVNException {<newline46mondego>                System.out.println(<doubleQuotes46>file: <doubleQuotes46> + path);<newline46mondego>            }<newline46mondego><newline46mondego>            @Override<newline46mondego>            public void openFile(String path, long revision) throws SVNException {<newline46mondego>            }<newline46mondego><newline46mondego>            @Override<newline46mondego>            public void changeFileProperty(String path, String propertyName, SVNPropertyValue propertyValue) throws SVNException {<newline46mondego>            }<newline46mondego><newline46mondego>            @Override<newline46mondego>            public void closeFile(String path, String textChecksum) throws SVNException {<newline46mondego>            }<newline46mondego><newline46mondego>            @Override<newline46mondego>            public SVNCommitInfo closeEdit() throws SVNException {<newline46mondego>                return null;<newline46mondego>            }<newline46mondego><newline46mondego>            @Override<newline46mondego>            public void abortEdit() throws SVNException {<newline46mondego>            }<newline46mondego><newline46mondego>            @Override<newline46mondego>            public void applyTextDelta(String path, String baseChecksum) throws SVNException {<newline46mondego>            }<newline46mondego><newline46mondego>            @Override<newline46mondego>            public OutputStream textDeltaChunk(String path, SVNDiffWindow diffWindow) throws SVNException {<newline46mondego>                return null;<newline46mondego>            }<newline46mondego><newline46mondego>            @Override<newline46mondego>            public void textDeltaEnd(String path) throws SVNException {<newline46mondego>            }<newline46mondego>        });<newline46mondego>    } finally {<newline46mondego>        svnRepository.closeSession();<newline46mondego>    }<newline46mondego>"
